id,titulo,entidad,sectores_crs,pais_region,importe_eur,fecha,fuente,url_recurso
z11-25-01-04702,Erradicación del trabajo infantil en América Latina,OIT - Organización Internacional del Trabajo,99810 - Sectores no especificados,Países en Vías de Desarrollo (No Especificado),900000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04702
z11-25-01-04500,Adaptación al cambio climático en países en desarrollo,FA - Fondo de Adaptación al Cambio Climático,41010 - Política medioambiental y gestión administrativa,Países en Vías de Desarrollo (No Especificado),15000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04500
z11-25-01-04402,Apoyo a personas refugiadas supervivientes de violencia de género en Egipto,ACNUR - Oficina del Alto Comisionado de UNHCR,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Egipto,500000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04402
z11-25-01-04202,Distribución de alimentos a la población saharaui refugiada en Tinduf,PMA - Programa Mundial de Alimentos,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,450000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04202
z11-25-01-04201,Ayuda alimentaria a la población de la Franja de Gaza,PMA - Programa Mundial de Alimentos,72040 - Asistencia alimentaria de emergencia,Palestina,450000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04201
z11-25-01-04102,Capacitación para igualdad de género en la acción humanitaria,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Países en Vías de Desarrollo (No Especificado),150000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04102
z11-25-01-04003,Seguridad alimentaria y nutrición y promoción del derecho a la alimentación adecuada,FAO - Organización de las Naciones Unidas para la Alimentación y la Agricultura,52010 - Ayuda Alimentaria,Países en Vías de Desarrollo (No Especificado),500000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-04003
z11-25-01-03902,Fortalecimiento de capacidades institucionales en América Latina,CHUB7 - United Nations,15110 - Política de administración y gestión del sector público; 15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,América Latina y Caribe (No Especificado),350000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-03902
z11-25-01-03901,"Igualdad de género, autonomía de las mujeres y sociedad del cuidado",CHUB7 - United Nations,15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,América Latina y Caribe (No Especificado),300000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-03901
z11-25-01-03806,Fortalecimiento del liderazgo de las mujeres rurales en la acuicultura en África Occidental,ECREEE - ECOWAS Centre for Renewable Energy and Energy Efficiency,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario; 31320 - Desarrollo pesquero; 32130 - Desarrollo de PYMES; 31381 - Educación / formación pesquera,"Nigeria, Senegal",600000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-03806
z11-25-01-03703,Coordinación de la cooperación internacional en Etiopía,PNUD - Programa de las Naciones Unidas para el Desarrollo,15110 - Política de administración y gestión del sector público,Etiopía,25000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-03703
z11-25-01-02905,Apoyo a la Organización Panamericana de la Salud (OPS) para reforzar su fortaleza institucional,OPS - Organización Panamericana de la Salud,12110 - Política sanitaria y gestión administrativa; 12250 - Control de enfermedades infecciosas,América (No Especificado),500000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02905
z11-25-01-02902,Acceso y calidad de la salud materna y reproductiva,OPS - Organización Panamericana de la Salud,12191 - Servicios médicos,Guatemala,380000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02902
z11-25-01-02901,Estrategia para la eliminación de la malaria en Costa Rica,OPS - Organización Panamericana de la Salud,12191 - Servicios médicos,Costa Rica,230000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02901
z11-25-01-02806,Prevención y el tratamiento del cáncer cérvico uterino,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02806
z11-25-01-02805,Erradicación de la polio y refuerzo de la inmunización global,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),100000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02805
z11-25-01-02804,Apoyo la investigación y formación en enfermedades tropicales desatendidas,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),100000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02804
z11-25-01-02803,Atención quirúrgica esencial y de emergencias y fortalecimiento de la formación sanitaria,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),800000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02803
z11-25-01-02802,Refuerzo estratégico de la Organización Mundial de la Salud,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),1500000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02802
z11-25-01-02700,Prevención del desplazamiento forzoso de la población palestina en Cisjordania,DG ECHO - Dirección General de Protección Civil y Operaciones de Ayuda Humanitaria Europeas,72050 - Coordinación de la ayuda y servicios de apoyo,Palestina,1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02700
z11-25-01-02400,Festival Internacional Europalia 2025,Europalia Internacional,11420 - Educación universitaria,Europa Central y Oriental (No Especificado),1400000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02400
z11-25-01-02200,Proyectos e iniciativas de cooperación regional orientadas al desarrollo sostenible en el Mediterráneo,UpM - Unión por el Mediterráneo,43010 - Ayuda multisectorial,Mediterráneo y Mundo Árabe (No Especificado),1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02200
z11-25-01-02100,Capacitación y formación de especialistas en desarrollo agroalimentariosostenible en países árabes,CIHEAM - Instituto Agronómico Mediterráneo de Zaragoza,31181 - Enseñanza / formación agraria; 31120 - Desarrollo agrario,Mediterráneo y Mundo Árabe (No Especificado),200000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-02100
z11-25-01-01905,Prevención y respuesta ante la violencia sexual en conflictos armados,CICR - Comité International de la Croix-Rouge,72050 - Coordinación de la ayuda y servicios de apoyo,Países en Vías de Desarrollo (No Especificado),400000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01905
z11-25-01-01904,Asistencia y protección para personas vulnerables,CICR - Comité International de la Croix-Rouge,72050 - Coordinación de la ayuda y servicios de apoyo,Mozambique,500000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01904
z11-25-01-01705,Atención de personas refugiadas y comunidades de acogida,Asociación España Con ACNUR,72010 - Ayuda y servicios materiales de emergencia,Mauritania,1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01705
z11-25-01-01702,Acceso a salud pública de la polación saharaui refugiada,Asociación España Con ACNUR,72011 - Servicios básicos de salud en emergencias,Población Refugiada Saharaui,900000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01702
z11-25-01-01607,Contribución al Fondo Humanitario de Ucrania de la Oficina de Naciones Unidas para la Coordinación de Asuntos Humanitarios (OCHA),OCHA - Oficina de Coordinación de Asuntos Humanitarios,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,1700000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01607
z11-25-01-01603,Contribución al Fondo Humanitario de Palestina de la Oficina de Naciones Unidas para la Coordinación de Asuntos Humanitarios (OCHA),OCHA - Oficina de Coordinación de Asuntos Humanitarios,72050 - Coordinación de la ayuda y servicios de apoyo,Palestina,1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01603
z11-25-01-01001,Respuesta a la emergencia causada por la guerra en Líbano,PMA - Programa Mundial de Alimentos,72040 - Asistencia alimentaria de emergencia,Líbano,1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-01001
z11-25-01-00501,Promoción de la cooperación cultural en Iberoamérica,"OEI - Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",16061 - Cultura y ocio,América Latina y Caribe (No Especificado),380000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-00501
z11-25-01-00200,Protección social y seguridad social en América Latina,OISS - Organización Iberoamericana de Seguridad Social,16012 - Seguridad social (excluidas las pensiones); 16010 - Protección social,América Latina y Caribe (No Especificado),600000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-00200
z11-25-01-00100,Apoyo a los derechos humanos y la democracia en América Latina,OEA - Organización Estados Americanos,15220 - Construcción de la Paz y prevención y solución de conflictos; 15160 - Derechos humanos; 15151 - Procesos electorales,América Latina y Caribe (No Especificado),2000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-25-01-00100
z11-24-01-05500,Promoción de la riqueza cultural española en Europa,Europalia Internacional,11420 - Educación universitaria,Bélgica,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05500
z11-24-01-05403,Iniciativa regional para eliminar el trabajo infantil en América Latina y el Caribe,OIT - Organización Internacional del Trabajo,15160 - Derechos humanos,Países en Vías de Desarrollo (No Especificado),500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05403
z11-24-01-05402,Transición de la economía informal a la economía formal,OIT - Organización Internacional del Trabajo,"16011 - Política, planificación y administración de servicios de protección social y bienestar; 16020 - Creación de empleo",Países en Vías de Desarrollo (No Especificado),4500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05402
z11-24-01-05401,Apoyo a la reforma de la protección social universal,OIT - Organización Internacional del Trabajo,16010 - Protección social,Marruecos,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05401
z11-24-01-05303,Políticas regionales para el bienestar en el Sahel,OECD - Organisation for Economic Co-Operation and Development,15196 - Estadísticas y datos del gobierno y la sociedad civil,África Occidental (No Especificado),200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05303
z11-24-01-05210,Acceso y permanencia de las niñas afganas en el sistema educativo,UNICEF - Fondo de las Naciones Unidas para la Infancia,72012 - Educación en emergencias,Afganistán,750000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05210
z11-24-01-05208,Prevención y tratamiento de la malnutrición infantil en Malí,UNICEF - Fondo de las Naciones Unidas para la Infancia,72040 - Asistencia alimentaria de emergencia,Malí,700000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05208
z11-24-01-05207,Mejora de la nutrición infantil en Niger,UNICEF - Fondo de las Naciones Unidas para la Infancia,72040 - Asistencia alimentaria de emergencia,Níger,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05207
z11-24-01-05206,Prevención y respuesta a la violencia contra la infancia en Guinea Ecuatorial,UNICEF - Fondo de las Naciones Unidas para la Infancia,15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15110 - Política de administración y gestión del sector público; 15130 - Desarrollo legal y judicial; 15150 - Fortalecimiento de la sociedad civil; 15153 - Medios de comunicación y el libre flujo de información,Guinea Ecuatorial,500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05206
z11-24-01-05205,Protección de la infancia frente a la violencia y la explotación,UNICEF - Fondo de las Naciones Unidas para la Infancia,15160 - Derechos humanos,Países en Vías de Desarrollo (No Especificado),1200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05205
z11-24-01-05204,Protección social e inclusión de la infancia a nivel global,UNICEF - Fondo de las Naciones Unidas para la Infancia,15160 - Derechos humanos,Países en Vías de Desarrollo (No Especificado),800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05204
z11-24-01-05203,Producción local de medicamentos en Nigeria,UNICEF - Fondo de las Naciones Unidas para la Infancia,12191 - Servicios médicos; 32168 - Producción farmacéutica,Nigeria,800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05203
z11-24-01-05202,Acceso al agua potable y saneamiento en comunidades del Alto Egipto,UNICEF - Fondo de las Naciones Unidas para la Infancia,14031 - Abastecimiento básico de agua potable,Egipto,650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05202
z11-24-01-05201,Protección infantil y apoyo psicosocial en Palestina,UNICEF - Fondo de las Naciones Unidas para la Infancia,72050 - Coordinación de la ayuda y servicios de apoyo,Palestina,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05201
z11-24-01-05100,Oportunidades para jóvenes y mujeres en África,AUDA-NEPAD Agency,15170 - Organizaciones e instituciones de la igualdad de las mujeres,África (No Especificado),2000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-05100
z11-24-01-04900,Adaptación al cambio climático en países en desarrollo,FA - Fondo de Adaptación al Cambio Climático,41082 - Investigación medioambiental,Países en Vías de Desarrollo (No Especificado),17500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04900
z11-24-01-04800,Ciudadanía global y cooperación iberoamericana,SEGIB - Secretaría General Iberoamericana,15150 - Fortalecimiento de la sociedad civil; 15110 - Política de administración y gestión del sector público,América Latina y Caribe (No Especificado),35000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04800
z11-24-01-04700,Acceso universal al agua y saneamiento en América Latina y el Caribe,BID - Banco Interamericano de Desarrollo,14031 - Abastecimiento básico de agua potable,América Latina y Caribe (No Especificado),2000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04700
z11-24-01-04600,Empleo en el sector textil para mujeres,ITC - Centro Comercio Internacional,32110 - Política industrial y gestión administrativa; 32130 - Desarrollo de PYMES,Mediterráneo y Mundo Árabe (No Especificado),1500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04600
z11-24-01-04503,Ayuda alimentaria y nutricional para la población refugiada saharaui en Tinduf,PMA - Programa Mundial de Alimentos,72040 - Asistencia alimentaria de emergencia,Población Refugiada Saharaui,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04503
z11-24-01-04502,Empoderamiento de mujeres indígenas y seguridad alimentaria en Filipinas,PMA - Programa Mundial de Alimentos,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Filipinas,747000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04502
z11-24-01-04501,Educación y seguridad alimentaria para comunidades rurales del Alto Egipto,PMA - Programa Mundial de Alimentos,11230 - Capacitación básica de adultos; 11250 - Alimentación escolar,Egipto,650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04501
z11-24-01-04400,Formación en gestión sostenible del agua en países árabes,CIHEAM - Instituto Agronómico Mediterráneo de Zaragoza,31120 - Desarrollo agrario; 14081 - Educación y formación en abastecimiento de agua y saneamiento; 31110 - Política agraria y gestión administrativa,Mediterráneo y Mundo Árabe (No Especificado),400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04400
z11-24-01-04300,Gestión del riesgo de desastres en los países andinos,UNDRR - Oficina de Naciones Unidas para la Reducción del Riesgo de Desastres,43060 - Reducción del riesgo de desastres,"Bolivia, Colombia, Ecuador, Perú",450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04300
z11-24-01-04202,Ayuda humanitaria para la población afgana,OCHA - Oficina de Coordinación de Asuntos Humanitarios,72050 - Coordinación de la ayuda y servicios de apoyo,Afganistán,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04202
z11-24-01-04201,Respuesta humanitaria a Ucrania,OCHA - Oficina de Coordinación de Asuntos Humanitarios,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,1200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04201
z11-24-01-04100,Resiliencia climática en ciudades vulnerables,ON Habitat,43030 - Desarrollo y gestión urbanos,"Bolivia, Colombia, Etiopía, Jordania, Túnez",900000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04100
z11-24-01-04002,Soluciones a los desplazamiento internos en América y el Sahel,OIM - Organización Internacional para las Migraciones,"15190 - Facilitar la migración y movilidad ordenada, segura, regular y responsable",Países en Vías de Desarrollo (No Especificado),600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04002
z11-24-01-04001,Rehabilitación e inclusión de personas con discapacidad afectadas por la guerra en Ucrania,OIM - Organización Internacional para las Migraciones,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,850000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-04001
z11-24-01-03906,"Mujer, paz y seguridad a través del Plan de Acción Nacional de Jordania",ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15220 - Construcción de la Paz y prevención y solución de conflictos,Jordania,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03906
z11-24-01-03905,Refuerzo institucional para la igualdad de género en Etiopía,ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Etiopía,400000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03905
z11-24-01-03904,"Fomento del empleo para mujeres en Marruecos, Jordania y Túnez",ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 16020 - Creación de empleo,"Jordania, Marruecos, Túnez",1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03904
z11-24-01-03903,Reconocimiento de los cuidados no remunerados de las mujeres en América Latina,ONU Mujeres,15170 - Organizaciones e instituciones de la igualdad de las mujeres,"Dominicana, Rep., Ecuador, México, Panamá, Perú",4050000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03903
z11-24-01-03902,Iniciativa global de ciudades y espacios seguros para mujeres y niñas,ONU Mujeres,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15160 - Derechos humanos,"Bolivia, Cabo Verde, Colombia, Ecuador, Etiopía, Guatemala, Marruecos, Níger, Senegal",1650000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03902
z11-24-01-03901,Acceso a la justicia para mujeres palestinas,ONU Mujeres,15160 - Derechos humanos; 15130 - Desarrollo legal y judicial; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Palestina,700000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03901
z11-24-01-03802,"Protección a personas defensoras de derechos humanos, medio ambiente y periodistas en Ecuador",ACNUDH - Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos,15150 - Fortalecimiento de la sociedad civil,Ecuador,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03802
z11-24-01-03801,Protección de personas defensoras de derechos humanos en Colombia,ACNUDH - Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos,15130 - Desarrollo legal y judicial,Colombia,250000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03801
z11-24-01-03700,Inclusión financiera rural en Palestina,FIDA - Fondo Internacional de Desarrollo Agrícola,31193 - Servicios financieros agrícolas,Palestina,350000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03700
z11-24-01-03600,Consolidación de las administraciones públicas en América Latina,CLAD - Centro Latinoamericano de Administración para el Desarrollo,15110 - Política de administración y gestión del sector público,América Latina y Caribe (No Especificado),50000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03600
z11-24-01-03505,Protección a población refugiada afgana,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Afganistán,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03505
z11-24-01-03504,Protección a población refugiada venezolana en situación de vulnerabilidad,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Venezuela,6000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03504
z11-24-01-03503,Asistencia a personas afectadas por la guerra en Ucrania,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Ucrania,2800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03503
z11-24-01-03502,Atención a personas refugiadas ucranianas en Moldavia,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Moldavia,850000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03502
z11-24-01-03501,Protección de personas refugiadas y desplazadas internas en Sudán,ACNUR - Oficina del Alto Comisionado de UNHCR,72050 - Coordinación de la ayuda y servicios de apoyo,Sudán,450000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03501
z11-24-01-03300,Gobernanza del sistema nacional de cuidados en México,UNRISD - Instituto de Investigación de las Naciones Unidas para el Desarrollo Social,15170 - Organizaciones e instituciones de la igualdad de las mujeres,México,600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03300
z11-24-01-03206,Asistencia de Equipos Médicos de Emergencia para crisis humanitarias,OMS - Organización Mundial de la Salud,72011 - Servicios básicos de salud en emergencias,Países en Vías de Desarrollo (No Especificado),750000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03206
z11-24-01-03205,Prevención y eliminación del cáncer de cervix o cuello uterino en países en desarrollo,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03205
z11-24-01-03204,Protección e inmunización frente a la Polio,OMS - Organización Mundial de la Salud,12191 - Servicios médicos,Países en Vías de Desarrollo (No Especificado),100000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03204
z11-24-01-03203,Investigación y respuesta frente a enfermedades tropicales desatendidas,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),100000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03203
z11-24-01-03202,Salud y cambio climático en países en desarrollo,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),3000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03202
z11-24-01-03201,Cobertura sanitaria universal,OMS - Organización Mundial de la Salud,12110 - Política sanitaria y gestión administrativa,Países en Vías de Desarrollo (No Especificado),800000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03201
z11-24-01-03114,Prevención del embarazo adolescente y del abuso sexual en Paraguay,Fondo de Población de Naciones Unidas,13020 - Atención a la salud reproductiva,Paraguay,300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03114
z11-24-01-03113,Derechos sexuales y reproductivos para jóvenes y mujeres en El Salvador,Fondo de Población de Naciones Unidas,15180 - Prevención y eliminación de violencia contra mujeres y niñas,El Salvador,600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03113
z11-24-01-03112,Formación para la juventud afromexicana y memoria afrodescendiente,Fondo de Población de Naciones Unidas,15150 - Fortalecimiento de la sociedad civil,México,200000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03112
z11-24-01-03111,Prevención y respuesta a la violencia de género en Jordania,Fondo de Población de Naciones Unidas,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15220 - Construcción de la Paz y prevención y solución de conflictos,Jordania,500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03111
z11-24-01-03110,Acceso universal a la educación sexual,Fondo de Población de Naciones Unidas,13030 - Planificación familiar; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 13020 - Atención a la salud reproductiva; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Países en Vías de Desarrollo (No Especificado),300000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03110
z11-24-01-03109,Prevención del matrimonio infantil y las uniones forzadas tempranas,Fondo de Población de Naciones Unidas,15160 - Derechos humanos,América Latina y Caribe (No Especificado),1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03109
z11-24-01-03108,Inclusión social y prevención de la violencia sexual para personas con discapacidad,Fondo de Población de Naciones Unidas,15180 - Prevención y eliminación de violencia contra mujeres y niñas,Países en Vías de Desarrollo (No Especificado),700000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z11-24-01-03108
